HS_KEY,세번2단위품명,세번4단위품명,세번6단위품명,세번10단위품명,hs_한글품목명,hs_영문품목명,data_source,final_combined_text
6210301020,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다),그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다),제5906호의 직물로 만든 것,제5906호의 직물로 만든 것,Of fabrics of heading 59.06,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 Of fabrics of heading 59.06 Of fabrics of heading 59.06 (직물제 의류)
6210301030,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다),그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다),제5907호의 직물로 만든 것,제5907호의 직물로 만든 것,Of fabrics of heading 59.07,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 Of fabrics of heading 59.07 Of fabrics of heading 59.07 (직물제 의류)
6210309010,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다),그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다),제5903호의 직물로 만든 것,제5903호의 직물로 만든 것,Of fabrics of heading 59.03,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 Of fabrics of heading 59.03 Of fabrics of heading 59.03 (직물제 의류)
6210309020,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다),그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다),제5906호의 직물로 만든 것,제5906호의 직물로 만든 것,Of fabrics of heading 59.06,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 Of fabrics of heading 59.06 Of fabrics of heading 59.06 (직물제 의류)
6210309030,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다),그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다),제5907호의 직물로 만든 것,제5907호의 직물로 만든 것,Of fabrics of heading 59.07,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 그 밖의 의류(제6202호에 열거된 종류의 것으로 한정한다) 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 Of fabrics of heading 59.07 Of fabrics of heading 59.07 (직물제 의류)
6210401000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다),그 밖의 남성용이나 소년용 의류,제5903호의 직물로 만든 것,제5903호의 직물로 만든 것,Of fabrics of heading 59.03,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 그 밖의 남성용이나 소년용 의류 그 밖의 남성용이나 소년용 의류 그 밖의 남성용이나 소년용 의류 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 Of fabrics of heading 59.03 Of fabrics of heading 59.03 (직물제 의류)
6210402000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다),그 밖의 남성용이나 소년용 의류,제5906호의 직물로 만든 것,제5906호의 직물로 만든 것,Of fabrics of heading 59.06,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 그 밖의 남성용이나 소년용 의류 그 밖의 남성용이나 소년용 의류 그 밖의 남성용이나 소년용 의류 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 Of fabrics of heading 59.06 Of fabrics of heading 59.06 (직물제 의류)
6210403000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다),그 밖의 남성용이나 소년용 의류,제5907호의 직물로 만든 것,제5907호의 직물로 만든 것,Of fabrics of heading 59.07,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 그 밖의 남성용이나 소년용 의류 그 밖의 남성용이나 소년용 의류 그 밖의 남성용이나 소년용 의류 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 Of fabrics of heading 59.07 Of fabrics of heading 59.07 (직물제 의류)
6210501000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다),그 밖의 여성용이나 소녀용 의류,제5903호의 직물로 만든 것,제5903호의 직물로 만든 것,Of fabrics of heading 59.03,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 그 밖의 여성용이나 소녀용 의류 그 밖의 여성용이나 소녀용 의류 그 밖의 여성용이나 소녀용 의류 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 제5903호의 직물로 만든 것 Of fabrics of heading 59.03 Of fabrics of heading 59.03 (직물제 의류)
6210502000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다),그 밖의 여성용이나 소녀용 의류,제5906호의 직물로 만든 것,제5906호의 직물로 만든 것,Of fabrics of heading 59.06,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 그 밖의 여성용이나 소녀용 의류 그 밖의 여성용이나 소녀용 의류 그 밖의 여성용이나 소녀용 의류 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 제5906호의 직물로 만든 것 Of fabrics of heading 59.06 Of fabrics of heading 59.06 (직물제 의류)
6210503000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다),그 밖의 여성용이나 소녀용 의류,제5907호의 직물로 만든 것,제5907호의 직물로 만든 것,Of fabrics of heading 59.07,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 의류(제5602호ㆍ제5603호ㆍ제5903호ㆍ제5906호ㆍ제5907호의 직물류의 제품으로 한정한다) 그 밖의 여성용이나 소녀용 의류 그 밖의 여성용이나 소녀용 의류 그 밖의 여성용이나 소녀용 의류 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 제5907호의 직물로 만든 것 Of fabrics of heading 59.07 Of fabrics of heading 59.07 (직물제 의류)
6211111000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류,남성용이나 소년용,인조섬유로 만든 것,인조섬유로 만든 것,Of man-made fibres,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 남성용이나 소년용 남성용이나 소년용 남성용이나 소년용 인조섬유로 만든 것 인조섬유로 만든 것 인조섬유로 만든 것 인조섬유로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 인조섬유로 만든 것 인조섬유로 만든 것 인조섬유로 만든 것 Of man-made fibres Of man-made fibres (직물제 의류)
6211119000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류,남성용이나 소년용,기타,기타,Other,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 남성용이나 소년용 남성용이나 소년용 남성용이나 소년용 기타 기타 기타 기타 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 기타 기타 기타 Other Other (직물제 의류)
6211121000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류,여성용이나 소녀용,인조섬유로 만든 것,인조섬유로 만든 것,Of man-made fibres,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 여성용이나 소녀용 여성용이나 소녀용 여성용이나 소녀용 인조섬유로 만든 것 인조섬유로 만든 것 인조섬유로 만든 것 인조섬유로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 인조섬유로 만든 것 인조섬유로 만든 것 인조섬유로 만든 것 Of man-made fibres Of man-made fibres (직물제 의류)
6211129000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류,여성용이나 소녀용,기타,기타,Other,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 여성용이나 소녀용 여성용이나 소녀용 여성용이나 소녀용 기타 기타 기타 기타 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 기타 기타 기타 Other Other (직물제 의류)
6211201000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류,스키슈트,인조섬유로 만든 것,인조섬유로 만든 것,Of man-made fibres,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 스키슈트 스키슈트 스키슈트 인조섬유로 만든 것 인조섬유로 만든 것 인조섬유로 만든 것 인조섬유로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 인조섬유로 만든 것 인조섬유로 만든 것 인조섬유로 만든 것 Of man-made fibres Of man-made fibres (직물제 의류)
6211209000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류,스키슈트,기타,기타,Other,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 스키슈트 스키슈트 스키슈트 기타 기타 기타 기타 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 기타 기타 기타 Other Other (직물제 의류)
6211321000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류,면으로 만든 것,"유도, 태권도와 그 밖의 동양 무술복","유도, 태권도와 그 밖의 동양 무술복","Judo, taekwondo and other oriental martial arts uniforms",hsk_with_hs,"제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 면으로 만든 것 면으로 만든 것 면으로 만든 것 유도, 태권도와 그 밖의 동양 무술복 유도, 태권도와 그 밖의 동양 무술복 유도, 태권도와 그 밖의 동양 무술복 유도, 태권도와 그 밖의 동양 무술복 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 유도, 태권도와 그 밖의 동양 무술복 유도, 태권도와 그 밖의 동양 무술복 유도, 태권도와 그 밖의 동양 무술복 Judo, taekwondo and other oriental martial arts uniforms Judo, taekwondo and other oriental martial arts uniforms (직물제 의류)"
6211329000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류,면으로 만든 것,기타,기타,Other,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 면으로 만든 것 면으로 만든 것 면으로 만든 것 기타 기타 기타 기타 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 기타 기타 기타 Other Other (직물제 의류)
6211331000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류,인조섬유로 만든 것,합성섬유로 만든 것,합성섬유로 만든 것,Of synthetic fibres,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 인조섬유로 만든 것 인조섬유로 만든 것 인조섬유로 만든 것 합성섬유로 만든 것 합성섬유로 만든 것 합성섬유로 만든 것 합성섬유로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 합성섬유로 만든 것 합성섬유로 만든 것 합성섬유로 만든 것 Of synthetic fibres Of synthetic fibres (직물제 의류)
6211332000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류,인조섬유로 만든 것,재생ㆍ반(半)합성 섬유로 만든 것,재생ㆍ반(半)합성 섬유로 만든 것,Of artificial fibres,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 인조섬유로 만든 것 인조섬유로 만든 것 인조섬유로 만든 것 재생ㆍ반(半)합성 섬유로 만든 것 재생ㆍ반(半)합성 섬유로 만든 것 재생ㆍ반(半)합성 섬유로 만든 것 재생ㆍ반(半)합성 섬유로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 재생ㆍ반(半)합성 섬유로 만든 것 재생ㆍ반(半)합성 섬유로 만든 것 재생ㆍ반(半)합성 섬유로 만든 것 Of artificial fibres Of artificial fibres (직물제 의류)
6211391000,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류,그 밖의 방직용 섬유로 만든 것,양모나 동물의 부드러운 털로 만든 것,양모나 동물의 부드러운 털로 만든 것,Of wool or fine animal hair,hsk_with_hs,제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 제62류 의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다) 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 트랙슈트ㆍ스키슈트ㆍ수영복과 그 밖의 의류 그 밖의 방직용 섬유로 만든 것 그 밖의 방직용 섬유로 만든 것 그 밖의 방직용 섬유로 만든 것 양모나 동물의 부드러운 털로 만든 것 양모나 동물의 부드러운 털로 만든 것 양모나 동물의 부드러운 털로 만든 것 양모나 동물의 부드러운 털로 만든 것 1.소비재 다.비내구소비재 2)의류 2)의류 -직물제 의류 -직물제 의류 (직물제 의류) (직물제 의류) (직물제 의류) 1. 소비재 라. 비내구 소비재 - 의 류 (섬유의류) - 직물제 의류 양모나 동물의 부드러운 털로 만든 것 양모나 동물의 부드러운 털로 만든 것 양모나 동물의 부드러운 털로 만든 것 Of wool or fine animal hair Of wool or fine animal hair (직물제 의류)
